,bodyId,roi,pre,post,downstream,upstream
4896,52329,LO_R_col_28_13,10,71,47,71
4897,52329,LO_R_col_28_14,2,63,8,63
4898,52329,LO_R_col_28_15,0,12,0,12
4899,52329,LO_R_col_29_14,0,16,4,16
4900,52329,LO_R_col_29_15,3,12,8,12
4901,52329,LO_R_col_29_16,1,1,1,1
4902,52329,LO_R_col_30_15,1,15,7,15
4903,52329,LO_R_col_30_16,0,3,5,3
4904,52329,LO_R_col_31_16,1,2,0,2
4905,52329,LO_R_col_31_17,0,3,0,3
4906,52329,LO_R_layer_2,0,13,0,13
4907,52329,LO_R_layer_3,4,41,10,41
4908,52329,LO_R_layer_4,10,86,48,86
4909,52329,LO_R_layer_5,2,41,6,41
4910,52329,LO_R_layer_6,7,73,31,73
4911,52329,LO_R_layer_7,0,8,0,8
4912,52329,NotPrimary,0,0,0,0
4913,52329,Optic(R),23,279,95,279
4914,52329,Optic-unspecified(R),0,17,0,17
4915,52329,SLP(R),2,2,7,2
4916,52783,AOTU(R),96,256,537,256
4917,52783,CentralBrain,99,261,547,261
4918,52783,CentralBrain-unspecified,3,5,10,5
4919,52783,LO(R),28,334,160,334
4920,52783,LO_R_col_14_32,0,1,0,1
4921,52783,LO_R_col_15_32,1,5,3,5
4922,52783,LO_R_col_16_31,2,10,11,10
4923,52783,LO_R_col_16_32,1,16,6,16
4924,52783,LO_R_col_17_32,1,4,6,4
4925,52783,LO_R_col_17_33,0,3,0,3
4926,52783,LO_R_col_18_30,0,6,0,6
4927,52783,LO_R_col_18_31,0,4,0,4
4928,52783,LO_R_col_18_32,0,2,0,2
4929,52783,LO_R_col_18_33,0,19,0,19
4930,52783,LO_R_col_18_34,0,2,0,2
4931,52783,LO_R_col_19_30,0,7,0,7
4932,52783,LO_R_col_19_31,0,17,2,17
4933,52783,LO_R_col_19_32,0,19,0,19
4934,52783,LO_R_col_19_33,5,22,31,22
4935,52783,LO_R_col_19_34,1,5,3,5
4936,52783,LO_R_col_20_31,2,9,12,9
4937,52783,LO_R_col_20_32,1,20,2,20
4938,52783,LO_R_col_20_33,1,13,11,13
4939,52783,LO_R_col_20_34,1,13,1,13
4940,52783,LO_R_col_21_30,0,5,0,5
4941,52783,LO_R_col_21_33,0,12,0,12
4942,52783,LO_R_col_21_34,0,1,0,1
4943,52783,LO_R_col_21_35,1,4,8,4
4944,52783,LO_R_col_22_30,0,4,0,4
4945,52783,LO_R_col_22_31,0,1,0,1
4946,52783,LO_R_col_22_33,2,0,8,0
4947,52783,LO_R_col_22_34,0,10,1,10
4948,52783,LO_R_col_22_35,0,8,0,8
4949,52783,LO_R_col_23_33,1,2,7,2
4950,52783,LO_R_col_23_34,0,18,0,18
4951,52783,LO_R_col_23_35,6,34,36,34
4952,52783,LO_R_col_23_36,0,1,2,1
4953,52783,LO_R_col_24_34,0,2,0,2
4954,52783,LO_R_col_24_35,0,13,0,13
4955,52783,LO_R_col_24_36,0,6,0,6
4956,52783,LO_R_col_25_36,0,3,0,3
4957,52783,LO_R_col_26_35,2,2,10,2
4958,52783,LO_R_col_26_36,0,2,0,2
4959,52783,LO_R_col_27_36,0,8,0,8
4960,52783,LO_R_col_28_36,0,1,0,1
4961,52783,LO_R_layer_3,1,10,7,10
4962,52783,LO_R_layer_4,16,63,84,63
4963,52783,LO_R_layer_5,3,61,23,61
4964,52783,LO_R_layer_6,8,166,46,166
4965,52783,LO_R_layer_7,0,34,0,34
4966,52783,NotPrimary,0,0,0,0
4967,52783,Optic(R),28,335,160,335
4968,52783,Optic-unspecified(R),0,1,0,1
4969,53572,AOTU(R),153,320,971,320
4970,53572,CentralBrain,173,340,1117,340
4971,53572,CentralBrain-unspecified,1,3,3,3
4972,53572,LO(R),37,420,205,420
4973,53572,LO_R_col_29_29,0,1,0,1
4974,53572,LO_R_col_29_32,0,2,0,2
4975,53572,LO_R_col_29_33,0,1,0,1
4976,53572,LO_R_col_29_34,2,4,18,4
4977,53572,LO_R_col_30_28,0,1,0,1
4978,53572,LO_R_col_30_30,0,5,0,5
4979,53572,LO_R_col_30_31,0,5,0,5
4980,53572,LO_R_col_30_32,3,0,14,0
4981,53572,LO_R_col_30_33,0,2,0,2
4982,53572,LO_R_col_30_34,1,9,9,9
4983,53572,LO_R_col_30_35,0,5,0,5
4984,53572,LO_R_col_31_27,0,1,0,1
4985,53572,LO_R_col_31_31,0,6,0,6
4986,53572,LO_R_col_31_32,0,6,0,6
4987,53572,LO_R_col_31_33,4,26,19,26
4988,53572,LO_R_col_31_34,1,17,6,17
4989,53572,LO_R_col_31_35,1,10,7,10
4990,53572,LO_R_col_31_36,0,7,0,7
4991,53572,LO_R_col_31_37,1,8,6,8
4992,53572,LO_R_col_32_31,1,21,3,21
4993,53572,LO_R_col_32_32,0,19,3,19
4994,53572,LO_R_col_32_33,0,16,0,16
4995,53572,LO_R_col_32_34,0,5,4,5
4996,53572,LO_R_col_32_35,0,1,0,1
4997,53572,LO_R_col_32_36,0,11,0,11
4998,53572,LO_R_col_32_37,0,3,0,3
4999,53572,LO_R_col_33_30,1,5,3,5
5000,53572,LO_R_col_33_31,3,21,23,21
5001,53572,LO_R_col_33_32,0,10,0,10
5002,53572,LO_R_col_33_33,0,6,0,6
5003,53572,LO_R_col_33_34,4,10,21,10
5004,53572,LO_R_col_33_35,0,7,0,7
5005,53572,LO_R_col_33_36,3,7,19,7
5006,53572,LO_R_col_33_37,1,1,4,1
5007,53572,LO_R_col_33_38,0,2,0,2
5008,53572,LO_R_col_34_31,3,14,9,14
5009,53572,LO_R_col_34_32,2,10,5,10
5010,53572,LO_R_col_34_33,0,26,0,26
5011,53572,LO_R_col_34_34,4,45,14,45
5012,53572,LO_R_col_34_35,2,15,11,15
5013,53572,LO_R_col_34_36,0,10,0,10
5014,53572,LO_R_col_35_31,0,2,0,2
5015,53572,LO_R_col_35_32,0,11,7,11
5016,53572,LO_R_col_35_33,0,10,0,10
5017,53572,LO_R_col_35_34,0,9,0,9
5018,53572,LO_R_col_35_35,0,7,0,7
5019,53572,LO_R_layer_4,11,60,63,60
5020,53572,LO_R_layer_5,22,97,124,97
5021,53572,LO_R_layer_6,3,144,17,144
5022,53572,LO_R_layer_7,1,119,1,119
5023,53572,NotPrimary,0,0,0,0
5024,53572,Optic(R),37,421,205,421
5025,53572,Optic-unspecified(R),0,1,0,1
5026,53572,SIP(R),19,17,143,17
5027,54421,AOTU(R),117,304,737,304
5028,54421,CentralBrain,117,306,737,306
5029,54421,CentralBrain-unspecified,0,1,0,1
5030,54421,LO(R),39,288,254,288
5031,54421,LO_R_col_24_33,0,1,0,1
5032,54421,LO_R_col_24_34,0,7,0,7
5033,54421,LO_R_col_24_35,6,9,43,9
5034,54421,LO_R_col_24_36,0,6,0,6
5035,54421,LO_R_col_25_34,3,2,23,2
5036,54421,LO_R_col_25_35,0,9,0,9
5037,54421,LO_R_col_25_36,2,14,10,14
5038,54421,LO_R_col_25_37,0,2,0,2
5039,54421,LO_R_col_26_34,0,4,0,4
5040,54421,LO_R_col_26_35,1,11,4,11
5041,54421,LO_R_col_26_36,1,12,6,12
5042,54421,LO_R_col_26_37,0,8,0,8
5043,54421,LO_R_col_27_31,0,2,0,2
5044,54421,LO_R_col_27_34,0,4,0,4
5045,54421,LO_R_col_27_35,7,30,45,30
5046,54421,LO_R_col_27_36,2,25,15,25
5047,54421,LO_R_col_27_37,5,24,40,24
5048,54421,LO_R_col_27_38,2,22,9,22
5049,54421,LO_R_col_28_30,0,1,0,1
5050,54421,LO_R_col_28_35,0,6,0,6
5051,54421,LO_R_col_28_36,2,16,10,16
5052,54421,LO_R_col_28_37,0,4,0,4
5053,54421,LO_R_col_28_38,1,4,12,4
5054,54421,LO_R_col_29_34,0,1,0,1
5055,54421,LO_R_col_29_35,0,4,0,4
5056,54421,LO_R_col_29_36,0,10,0,10
5057,54421,LO_R_col_29_37,1,14,4,14
5058,54421,LO_R_col_29_38,2,16,10,16
5059,54421,LO_R_col_30_35,0,1,0,1
5060,54421,LO_R_col_30_36,0,1,0,1
5061,54421,LO_R_col_30_37,0,7,0,7
5062,54421,LO_R_col_30_38,3,3,19,3
5063,54421,LO_R_col_30_39,1,7,4,7
5064,54421,LO_R_col_31_37,0,1,0,1
5065,54421,LO_R_layer_4,5,21,34,21
5066,54421,LO_R_layer_5,17,67,98,67
5067,54421,LO_R_layer_6,11,83,86,83
5068,54421,LO_R_layer_7,6,117,36,117
5069,54421,NotPrimary,0,0,0,0
5070,54421,Optic(R),39,289,254,289
5071,54421,Optic-unspecified(R),0,1,0,1
5072,54421,SIP(R),0,1,0,1
5073,54562,AOTU(R),114,216,645,216
5074,54562,CentralBrain,118,225,655,225
5075,54562,CentralBrain-unspecified,4,9,10,9
5076,54562,LO(R),15,286,72,286
5077,54562,LO_R_col_19_05,0,9,0,9
5078,54562,LO_R_col_20_05,0,9,0,9
5079,54562,LO_R_col_20_06,0,6,0,6
5080,54562,LO_R_col_20_07,0,1,0,1
5081,54562,LO_R_col_21_06,4,75,18,75
5082,54562,LO_R_col_21_07,4,39,17,39
5083,54562,LO_R_col_21_08,0,1,0,1
5084,54562,LO_R_col_21_09,0,4,0,4
5085,54562,LO_R_col_22_07,6,29,35,29
5086,54562,LO_R_col_22_08,0,8,0,8
5087,54562,LO_R_col_23_08,1,75,2,75
5088,54562,LO_R_col_23_09,0,15,0,15
5089,54562,LO_R_col_24_09,0,15,0,15
5090,54562,LO_R_layer_2,0,22,0,22
5091,54562,LO_R_layer_3,1,65,3,65
5092,54562,LO_R_layer_4,9,83,51,83
5093,54562,LO_R_layer_5,3,56,11,56
5094,54562,LO_R_layer_6,2,48,7,48
5095,54562,LO_R_layer_7,0,12,0,12
5096,54562,ME(R),0,1,0,1
5097,54562,ME_R_col_09_24,0,1,0,1
5098,54562,ME_R_layer_10,0,1,0,1
5099,54562,NotPrimary,0,0,0,0
5100,54562,Optic(R),16,308,76,308
5101,54562,Optic-unspecified(R),1,21,4,21
5102,54638,AOTU(R),112,310,661,310
5103,54638,CentralBrain,112,311,661,311
5104,54638,CentralBrain-unspecified,0,1,0,1
5105,54638,LO(R),20,291,114,291
5106,54638,LO_R_col_13_31,0,1,0,1
5107,54638,LO_R_col_13_32,0,9,0,9
5108,54638,LO_R_col_14_31,0,3,0,3
5109,54638,LO_R_col_14_32,2,2,12,2
5110,54638,LO_R_col_15_32,0,1,0,1
5111,54638,LO_R_col_17_33,0,10,0,10
5112,54638,LO_R_col_18_34,0,22,0,22
5113,54638,LO_R_col_19_33,0,3,0,3
5114,54638,LO_R_col_19_34,0,2,0,2
5115,54638,LO_R_col_19_35,1,3,7,3
5116,54638,LO_R_col_20_34,0,9,0,9
5117,54638,LO_R_col_20_35,0,5,0,5
5118,54638,LO_R_col_21_33,0,10,0,10
5119,54638,LO_R_col_21_34,0,12,0,12
5120,54638,LO_R_col_21_35,1,8,6,8
5121,54638,LO_R_col_21_36,3,5,12,5
5122,54638,LO_R_col_22_32,0,2,0,2
5123,54638,LO_R_col_22_33,0,13,0,13
5124,54638,LO_R_col_22_34,0,5,0,5
5125,54638,LO_R_col_22_35,0,23,0,23
5126,54638,LO_R_col_22_36,0,7,0,7
5127,54638,LO_R_col_23_33,0,1,0,1
5128,54638,LO_R_col_23_34,0,2,0,2
5129,54638,LO_R_col_23_35,0,12,0,12
5130,54638,LO_R_col_23_36,0,5,0,5
5131,54638,LO_R_col_23_37,1,13,6,13
5132,54638,LO_R_col_24_29,0,1,0,1
5133,54638,LO_R_col_24_36,2,9,18,9
5134,54638,LO_R_col_24_37,4,9,14,9
5135,54638,LO_R_col_25_37,1,20,5,20
5136,54638,LO_R_col_25_38,1,8,7,8
5137,54638,LO_R_col_26_25,0,0,1,0
5138,54638,LO_R_col_26_37,0,11,0,11
5139,54638,LO_R_col_26_38,3,10,20,10
5140,54638,LO_R_col_27_38,0,1,0,1
5141,54638,LO_R_col_28_37,1,10,6,10
5142,54638,LO_R_col_28_38,0,8,0,8
5143,54638,LO_R_col_29_37,0,5,0,5
5144,54638,LO_R_col_29_38,0,3,0,3
5145,54638,LO_R_col_30_38,0,2,0,2
5146,54638,LO_R_col_30_39,0,6,0,6
5147,54638,LO_R_layer_4,10,29,51,29
5148,54638,LO_R_layer_5,4,68,24,68
5149,54638,LO_R_layer_6,6,148,38,148
5150,54638,LO_R_layer_7,0,46,1,46
5151,54638,NotPrimary,0,0,0,0
5152,54638,Optic(R),21,301,115,301
5153,54638,Optic-unspecified(R),1,10,1,10
5154,57264,AOTU(R),121,217,616,217
5155,57264,CentralBrain,125,221,627,221
5156,57264,CentralBrain-unspecified,4,4,11,4
5157,57264,LO(R),15,365,66,365
5158,57264,LO_R_col_23_09,1,16,3,16
5159,57264,LO_R_col_23_10,0,12,0,12
5160,57264,LO_R_col_24_09,4,41,22,41
5161,57264,LO_R_col_24_10,3,69,7,69
5162,57264,LO_R_col_24_11,0,10,0,10
5163,57264,LO_R_col_24_12,0,1,0,1
5164,57264,LO_R_col_25_10,5,102,21,102
5165,57264,LO_R_col_25_11,0,20,3,20
5166,57264,LO_R_col_25_12,0,7,0,7
5167,57264,LO_R_col_26_11,0,38,0,38
5168,57264,LO_R_col_26_12,0,7,0,7
5169,57264,LO_R_col_27_12,2,41,10,41
5170,57264,LO_R_col_32_21,0,1,0,1
5171,57264,LO_R_layer_2,0,23,0,23
5172,57264,LO_R_layer_3,4,86,19,86
5173,57264,LO_R_layer_4,6,84,31,84
5174,57264,LO_R_layer_5,3,60,11,60
5175,57264,LO_R_layer_6,2,82,5,82
5176,57264,LO_R_layer_7,0,30,0,30
5177,57264,NotPrimary,0,0,0,0
5178,57264,Optic(R),15,371,66,371
5179,57264,Optic-unspecified(R),0,6,0,6
5180,57894,AOTU(R),119,215,663,215
5181,57894,CentralBrain,123,222,686,222
5182,57894,CentralBrain-unspecified,3,6,9,6
5183,57894,LO(R),5,175,18,175
5184,57894,LO_R_col_14_03,0,3,0,3
5185,57894,LO_R_col_15_02,2,24,9,24
5186,57894,LO_R_col_15_03,0,5,0,5
5187,57894,LO_R_col_16_03,1,64,3,64
5188,57894,LO_R_col_16_04,0,4,0,4
5189,57894,LO_R_col_17_03,2,66,6,66
5190,57894,LO_R_col_17_04,0,2,0,2
5191,57894,LO_R_col_18_04,0,7,0,7
5192,57894,LO_R_layer_2,0,20,0,20
5193,57894,LO_R_layer_3,0,48,0,48
5194,57894,LO_R_layer_4,0,16,0,16
5195,57894,LO_R_layer_5,2,25,7,25
5196,57894,LO_R_layer_6,3,59,11,59
5197,57894,LO_R_layer_7,0,7,0,7
5198,57894,ME(R),0,1,0,1
5199,57894,ME_R_col_05_18,0,1,0,1
5200,57894,ME_R_layer_10,0,1,0,1
5201,57894,NotPrimary,0,0,0,0
5202,57894,Optic(R),15,205,45,205
5203,57894,Optic-unspecified(R),10,29,27,29
5204,57894,SLP(R),1,1,14,1
5205,69463,AOTU(R),81,163,470,163
5206,69463,CentralBrain,85,179,491,179
5207,69463,CentralBrain-unspecified,2,10,10,10
5208,69463,LO(R),8,182,28,182
5209,69463,LO_R_col_15_02,0,1,0,1
5210,69463,LO_R_col_16_03,1,14,3,14
5211,69463,LO_R_col_17_03,4,62,13,62
5212,69463,LO_R_col_17_04,0,1,0,1
5213,69463,LO_R_col_18_04,1,38,5,38
5214,69463,LO_R_col_18_05,1,44,3,44
5215,69463,LO_R_col_19_05,0,4,0,4
5216,69463,LO_R_col_20_05,1,18,4,18
5217,69463,LO_R_layer_2,1,32,4,32
5218,69463,LO_R_layer_3,1,27,3,27
5219,69463,LO_R_layer_4,2,58,7,58
5220,69463,LO_R_layer_5,0,16,0,16
5221,69463,LO_R_layer_6,3,38,11,38
5222,69463,LO_R_layer_7,1,11,3,11
5223,69463,NotPrimary,0,0,0,0
5224,69463,Optic(R),10,198,33,198
5225,69463,Optic-unspecified(R),2,16,5,16
5226,69463,SLP(R),2,6,11,6
5227,70408,AOTU(R),61,190,332,190
5228,70408,CentralBrain,64,199,344,199
5229,70408,CentralBrain-unspecified,3,6,12,6
5230,70408,LO(R),7,170,28,170
5231,70408,LO_R_col_23_09,1,11,7,11
5232,70408,LO_R_col_23_10,0,1,0,1
5233,70408,LO_R_col_23_11,0,1,0,1
5234,70408,LO_R_col_24_09,4,80,16,80
5235,70408,LO_R_col_24_10,0,16,0,16
5236,70408,LO_R_col_25_10,1,38,2,38
5237,70408,LO_R_col_25_11,0,7,0,7
5238,70408,LO_R_col_26_11,1,9,3,9
5239,70408,LO_R_col_34_24,0,3,0,3
5240,70408,LO_R_col_35_23,0,1,0,1
5241,70408,LO_R_col_35_26,0,3,0,3
5242,70408,LO_R_layer_2,1,29,7,29
5243,70408,LO_R_layer_3,1,51,4,51
5244,70408,LO_R_layer_4,1,27,3,27
5245,70408,LO_R_layer_5,1,27,3,27
5246,70408,LO_R_layer_6,3,31,11,31
5247,70408,LO_R_layer_7,0,5,0,5
5248,70408,NotPrimary,0,0,0,0
5249,70408,Optic(R),8,184,33,184
5250,70408,Optic-unspecified(R),1,14,5,14
5251,70408,SLP(R),0,3,0,3
5252,76174,AOTU(R),88,210,533,210
5253,76174,CentralBrain,89,221,540,221
5254,76174,CentralBrain-unspecified,1,11,3,11
5255,76174,LO(R),26,196,123,196
5256,76174,LO_R_col_30_18,0,3,0,3
5257,76174,LO_R_col_30_21,0,2,0,2
5258,76174,LO_R_col_31_16,0,3,0,3
5259,76174,LO_R_col_31_17,3,24,15,24
5260,76174,LO_R_col_31_18,5,19,25,19
5261,76174,LO_R_col_31_19,0,14,0,14
5262,76174,LO_R_col_31_20,0,4,0,4
5263,76174,LO_R_col_32_19,7,20,34,20
5264,76174,LO_R_col_32_20,0,15,0,15
5265,76174,LO_R_col_33_19,5,13,21,13
5266,76174,LO_R_col_33_20,4,37,18,37
5267,76174,LO_R_col_33_21,0,2,0,2
5268,76174,LO_R_col_33_22,0,1,0,1
5269,76174,LO_R_col_34_21,0,2,0,2
5270,76174,LO_R_col_34_22,2,17,10,17
5271,76174,LO_R_col_34_23,0,3,0,3
5272,76174,LO_R_col_35_26,0,6,0,6
5273,76174,LO_R_col_35_27,0,3,0,3
5274,76174,LO_R_col_36_28,0,7,0,7
5275,76174,LO_R_col_36_29,0,1,0,1
5276,76174,LO_R_layer_2,0,7,0,7
5277,76174,LO_R_layer_3,2,11,7,11
5278,76174,LO_R_layer_4,9,17,44,17
5279,76174,LO_R_layer_5,11,84,52,84
5280,76174,LO_R_layer_6,4,59,20,59
5281,76174,LO_R_layer_7,0,18,0,18
5282,76174,ME(R),0,9,0,9
5283,76174,ME_R_col_17_33,0,1,0,1
5284,76174,ME_R_col_18_34,0,8,0,8
5285,76174,ME_R_layer_10,0,9,0,9
5286,76174,NotPrimary,0,0,0,0
5287,76174,Optic(R),26,212,123,212
5288,76174,Optic-unspecified(R),0,7,0,7
5289,76174,SLP(R),0,0,4,0
5290,84104,AOTU(R),64,145,359,145
5291,84104,CentralBrain,68,154,368,154
5292,84104,CentralBrain-unspecified,2,6,8,6
5293,84104,LO(R),14,113,72,113
5294,84104,LO_R_col_25_10,0,1,0,1
5295,84104,LO_R_col_25_11,0,3,0,3
5296,84104,LO_R_col_26_11,5,48,22,48
5297,84104,LO_R_col_26_12,0,11,0,11
5298,84104,LO_R_col_27_12,1,24,6,24
5299,84104,LO_R_col_27_13,0,1,0,1
5300,84104,LO_R_col_28_13,2,9,11,9
5301,84104,LO_R_col_28_14,6,16,33,16
5302,84104,LO_R_layer_1,0,2,0,2
5303,84104,LO_R_layer_2,0,20,0,20
5304,84104,LO_R_layer_3,2,38,7,38
5305,84104,LO_R_layer_4,9,22,52,22
5306,84104,LO_R_layer_5,2,6,8,6
5307,84104,LO_R_layer_6,1,16,5,16
5308,84104,LO_R_layer_7,0,9,0,9
5309,84104,NotPrimary,0,0,0,0
5310,84104,Optic(R),15,120,75,120
5311,84104,Optic-unspecified(R),1,7,3,7
5312,84104,SLP(R),2,3,1,3
5313,84470,AOTU(R),59,134,313,134
5314,84470,CentralBrain,64,139,326,139
5315,84470,CentralBrain-unspecified,5,5,13,5
5316,84470,LO(R),10,90,40,90
5317,84470,LO_R_col_23_08,3,8,14,8
5318,84470,LO_R_col_23_09,3,8,7,8
5319,84470,LO_R_col_24_09,1,36,3,36
5320,84470,LO_R_col_25_10,0,10,0,10
5321,84470,LO_R_col_25_11,0,4,1,4
5322,84470,LO_R_col_26_11,3,5,15,5
5323,84470,LO_R_col_27_14,0,3,0,3
5324,84470,LO_R_col_34_22,0,1,0,1
5325,84470,LO_R_col_34_23,0,5,0,5
5326,84470,LO_R_col_34_24,0,7,0,7
5327,84470,LO_R_col_35_23,0,1,0,1
5328,84470,LO_R_col_35_26,0,2,0,2
5329,84470,LO_R_layer_2,0,13,0,13
5330,84470,LO_R_layer_3,0,23,0,23
5331,84470,LO_R_layer_4,5,19,21,19
5332,84470,LO_R_layer_5,3,10,14,10
5333,84470,LO_R_layer_6,2,18,5,18
5334,84470,LO_R_layer_7,0,7,0,7
5335,84470,ME(R),0,2,0,2
5336,84470,ME_R_col_14_31,0,2,0,2
5337,84470,ME_R_layer_10,0,2,0,2
5338,84470,NotPrimary,0,0,0,0
5339,84470,Optic(R),10,109,40,109
5340,84470,Optic-unspecified(R),0,17,0,17
5341,85707,AOTU(R),64,134,360,134
5342,85707,CentralBrain,68,145,374,145
5343,85707,CentralBrain-unspecified,3,11,11,11
5344,85707,LO(R),11,73,49,73
5345,85707,LO_R_col_27_15,0,2,0,2
5346,85707,LO_R_col_28_14,1,12,6,12
5347,85707,LO_R_col_28_15,1,6,5,6
5348,85707,LO_R_col_29_15,0,2,0,2
5349,85707,LO_R_col_30_15,1,2,2,2
5350,85707,LO_R_col_30_16,0,9,2,9
5351,85707,LO_R_col_31_16,3,8,12,8
5352,85707,LO_R_col_34_21,1,10,3,10
5353,85707,LO_R_col_34_22,2,8,10,8
5354,85707,LO_R_col_34_23,2,4,9,4
5355,85707,LO_R_col_35_23,0,5,0,5
5356,85707,LO_R_col_36_28,0,2,0,2
5357,85707,LO_R_col_36_29,0,3,0,3
5358,85707,LO_R_layer_3,0,9,0,9
5359,85707,LO_R_layer_4,2,1,10,1
5360,85707,LO_R_layer_5,7,48,28,48
5361,85707,LO_R_layer_6,1,6,6,6
5362,85707,LO_R_layer_7,1,9,5,9
